3.823333812720859815e+00 1.068089581526704990e+01 7.422194077780169819e-01 2.773660447006815466e-01 4.680878127373466202e-01 1.600739268922416869e+01 1.963781721208915032e+00 3.287863247718665338e+00 4.170658088351693493e+00
4.536863422243419208e+00 7.355604528912885520e+00 5.535964933854177206e-01 9.194107293927885616e-01 4.487997153191583544e-01 1.599286622570420313e+01 1.916356528329385078e+00 3.601417871158458350e+00 2.845745656498039011e+00
2.694398229972175596e+00 8.921108329162262152e+00 6.380463994642533443e-01 6.884243994618136631e-01 4.609535701530590446e-01 1.611118725379891714e+01 1.968429628014857435e+00 3.357114704809247119e+00 6.671249121480906652e+00
5.782499121585634505e+00 9.441857364850088530e+00 7.201513617333581418e-01 5.303402463907340714e-01 4.516981700147312817e-01 1.599790754724748965e+01 1.908661352933653577e+00 5.002315538982230692e+00 4.956845349732631689e+00
4.535190581555123224e+00 7.684143329030178826e+00 6.281339143520232593e-01 5.538705892443283041e-01 4.465919164372020300e-01 1.600310253939820981e+01 1.982852416748806412e+00 4.138630293656059500e+00 4.240784862303635272e+00
5.396159028699328175e+00 1.326864858357338761e+01 7.656745596545582178e-01 4.206398293122963761e-01 4.334165315167870514e-01 1.595416170772529618e+01 1.943357638260305720e+00 3.887784823823429825e+00 3.359590228193753525e+00
3.116201645544783183e+00 9.984446368103277791e+00 7.038536379859307024e-01 5.688093425781466372e-01 4.345356937343218262e-01 1.595095835696722375e+01 1.954149936581040414e+00 2.542962700955277988e+00 7.482942091616730629e+00
6.364601210207648130e+00 1.359143531400475169e+01 8.599748673491547368e-01 5.032245003132193029e-01 4.354454817027416103e-01 1.597295692278641077e+01 2.015383593294698183e+00 3.772951373305941214e+00 4.121604945298153133e+00
4.308864530597126041e+00 1.349722977560448989e+01 7.849496951523555754e-01 4.209313989121284960e-01 4.378516074477804554e-01 1.596810999053482760e+01 1.906190449104630424e+00 3.803755596737020461e+00 6.210146486665712118e+00
3.616132646802312056e+00 9.403727100133748351e+00 6.999694198095542941e-01 5.233923079622405661e-01 4.661796114813330227e-01 1.605440476424615781e+01 1.891308699774466140e+00 3.224119898792054961e+00 6.241356597444958965e+00
6.230728270325046836e+00 1.067952298877031048e+01 7.127201380710053158e-01 4.881225422795693047e-01 4.496974323037513099e-01 1.599982247741359842e+01 2.009546945986883770e+00 5.593478538551134527e+00 8.151758674631787827e+00
5.689031906294912844e+00 1.399684250328037116e+01 8.119041950140331032e-01 5.488073556050703239e-01 4.432992449825935433e-01 1.599977535814626606e+01 1.990633827743119033e+00 3.688171514164921394e+00 7.092889661978576399e+00
4.284519904254602274e+00 1.720337525392232081e+01 8.394732777857427664e-01 3.173205223444303669e-01 4.514588349542151269e-01 1.598873018551729075e+01 2.017736663581981116e+00 4.039035838742107920e+00 3.523979381382793985e+00
2.750736237460458256e+00 9.444936312999553607e+00 6.737355067471939574e-01 1.925067178433628734e-01 4.683496302824682878e-01 1.599308516523214330e+01 2.001775305786066106e+00 3.155142959801692903e+00 7.525279693560861460e+00
3.801968311162654324e+00 7.575454132944225094e+00 5.834952498796991405e-01 7.907432234169962104e-01 4.201181581341615345e-01 1.593656395884064558e+01 2.021812200895267253e+00 3.525175216932884936e+00 1.796493069113738983e+01
3.620101150951696489e+00 8.045474964980728672e+00 5.887467572210459688e-01 1.761717619137627699e-01 4.748259535257187136e-01 1.601761927254042561e+01 2.096965986419266237e+00 4.094929841571891771e+00 4.540880398278587471e+00
6.310607239768008192e+00 1.408105690944837285e+01 7.650393349011692656e-01 5.702365978909043065e-01 4.400039229920013062e-01 1.597070112860871127e+01 2.000699188847672616e+00 4.358167507458768242e+00 7.067642892033533464e+00
4.629701231074717427e+00 9.455618761873299860e+00 5.820008129765189553e-01 6.715126019942651014e-01 4.394893008190935979e-01 1.599906558296823533e+01 2.054796457189845604e+00 4.673852462433049304e+00 4.465731670357441452e+00
3.367857407253306512e+00 8.240628308875995955e+00 6.378991814267207516e-01 4.651860966705902989e-01 4.339112733048845483e-01 1.592439668027047084e+01 2.062196590082565617e+00 4.248846869539475435e+00 2.007497630335351602e+01
5.709901597078569147e+00 7.655012843654304788e+00 6.583570922051628083e-01 3.607146036049111437e-01 4.695204360628477125e-01 1.601781918075564448e+01 1.919717439649675006e+00 3.111912949495427405e+00 1.011767779280225632e+01
4.010164632339203727e+00 1.098942707077877401e+01 7.799809601684112303e-01 3.469493898607787230e-01 4.467504362515964389e-01 1.597590380809494803e+01 1.961624555418442828e+00 4.289346346780016361e+00 1.648583460992566430e+01
2.780728046831852929e+00 8.983113857620670828e+00 7.033861275430551840e-01 5.542740385223915434e-01 4.381511091625844290e-01 1.593136639217849471e+01 1.847629989315602517e+00 3.885966509314839890e+00 5.581175401425247706e+00
4.051304609317353034e+00 1.014338474421350789e+01 7.238831762971228434e-01 6.590948468655692949e-01 4.358085709911870831e-01 1.597672064818351245e+01 1.941354035705399994e+00 4.633532289058662101e+00 8.765268548506719881e+00
6.178430100496219879e+00 9.348490620706861876e+00 7.016351131703386645e-01 5.906032433399652781e-01 4.455301509305460983e-01 1.600979609044598106e+01 1.984375897436683411e+00 3.765740693546111295e+00 1.051856356071899157e+01
4.066242176613013903e+00 9.459512534281570240e+00 6.318671666002034781e-01 5.417345545509510973e-01 4.539469414920155321e-01 1.600105800772221087e+01 1.891129190501585677e+00 3.427937104909043242e+00 4.566365518880758145e+00
2.834627237965217983e+00 1.107993279584135138e+01 6.240500411490488286e-01 2.640837089940993310e-01 4.491691309774205054e-01 1.594852177870507504e+01 1.901278621748603515e+00 3.690438469379300201e+00 4.462547601056710000e+00
5.336740933374457541e+00 1.138193342686034626e+01 7.691245249997860078e-01 3.828324407875148272e-01 4.513309580167351176e-01 1.599616650102735882e+01 1.979170990727439738e+00 4.783798000816918972e+00 5.277703286277115602e+00
2.847075891255085978e+00 1.060587233046998890e+01 7.487474228040260638e-01 3.991840454979443953e-01 4.571308018515168881e-01 1.601700714008332227e+01 1.985577985981650029e+00 2.575768219717987861e+00 6.426753137564440443e+00
3.642655893320537963e+00 9.524339537966060476e+00 7.367908682219460603e-01 7.034613317317608416e-01 4.523068353846247391e-01 1.601940348032273320e+01 1.977091032865757603e+00 3.810585625076960525e+00 2.010604586141545358e+00
5.254570521389408277e+00 1.007099418957453096e+01 6.842486044631518327e-01 6.251305044836419356e-01 4.361416070038653392e-01 1.598593968465400117e+01 1.973539812834502527e+00 3.854452324063445179e+00 5.680823692079338905e+00
-3.966918199132776213e-01 7.439208088663970209e+00 6.081079782760867580e-01 5.305232362981456840e-01 4.596447712903874439e-01 1.602168145294556822e+01 1.925967458199438820e+00 4.506096842043476158e+00 1.383384745541812677e+01
3.935939230502166541e+00 8.966259797991968483e+00 6.536553765538688499e-01 6.757160071311880678e-01 4.406505519894174383e-01 1.597624587468304647e+01 1.958640220615581073e+00 3.520415411873362377e+00 9.071224236848589584e+00
4.483360166624384746e+00 7.935813780744958912e+00 5.489610397716190304e-01 7.858933402171169869e-01 4.403018637364969345e-01 1.602097071157101027e+01 2.039884896170379047e+00 2.462692557997851139e+00 9.839585377753008899e+00
4.620995724839170649e+00 1.056552981906913224e+01 7.290826475549785357e-01 4.370038430124127959e-01 4.460377789485848732e-01 1.599453168305062789e+01 1.954818243905149799e+00 2.456204110728688494e+00 1.589583876057854184e+01
4.288876361472801158e+00 1.440241843775876518e+01 8.101208732217305419e-01 3.789703652308477055e-01 4.546162949675375264e-01 1.600373090395766340e+01 1.928034307217766807e+00 4.864671445429038954e+00 6.248366486811378628e+00
5.246428559701744376e+00 8.231167031915546772e+00 6.013660713820021542e-01 4.200577312760195303e-01 4.550104632733150689e-01 1.596814662186502964e+01 1.869067869419838157e+00 3.226654033395319310e+00 4.470078702569937334e+00
5.291987857734762990e+00 1.158098554785218148e+01 7.180092728379200429e-01 4.260653394775383851e-01 4.421789476072275349e-01 1.595049325226674242e+01 1.934654778196591929e+00 3.977826793413119955e+00 4.710412480520588474e+00
5.339826072969866111e+00 6.993023539953715506e+00 5.366735804418052425e-01 4.723669486443812793e-01 4.591374011330394134e-01 1.593996669816825218e+01 1.955803803478716629e+00 5.400506635519688459e+00 4.259907473177529269e+00
3.731836469506593090e+00 8.132446088944160323e+00 7.481085042026394127e-01 5.375649741150837491e-01 4.416533834858933361e-01 1.594625027258028993e+01 2.011718370163793956e+00 3.775362948117395590e+00 8.666605236994200823e+00
3.864911208143249510e+00 1.017676260261576360e+01 7.162505963722302083e-01 5.934928173389537598e-01 4.429475656066930722e-01 1.593573051335347301e+01 1.945393917144203400e+00 2.700568455603719276e+00 4.435766183297591425e+00
3.936195110320986679e+00 1.075344881468818947e+01 7.075305969621750179e-01 6.026903303823066826e-01 4.362512929040286425e-01 1.596432554217684086e+01 1.997535763886789884e+00 3.955072335409852258e+00 7.319134266831408553e+00
1.930241101498770373e+00 7.989986485559336771e+00 5.343127380130259230e-01 4.030338366755706336e-01 4.252195620590722425e-01 1.586654517502772421e+01 2.061296067630761453e+00 5.647250342120427646e+00 4.701876797999189783e+00
5.597991903113724632e+00 1.033360539484998242e+01 7.495473916769626044e-01 4.871396792303170908e-01 4.403957132870426339e-01 1.596368271334994660e+01 1.948689237791988882e+00 2.547326549795662309e+00 6.528005754280678197e+00
3.723235640165817983e+00 8.957141480121340038e+00 7.605645968537679824e-01 5.548198131986171733e-01 4.387415656165883360e-01 1.596230704521873633e+01 1.967427765922441507e+00 9.162074283661464591e+00 9.236691573084236495e+00
3.717592931689876146e+00 8.548429462066341245e+00 6.038859172290040878e-01 5.031250698517583109e-01 4.518368111530743358e-01 1.599459840697978130e+01 1.914948170934490657e+00 4.550325312057182714e+00 7.723233494511539732e+00
6.299978083134620377e+00 9.690404306185616434e+00 6.574975716475996990e-01 4.808652666957766719e-01 4.373581383277486134e-01 1.594270244172014195e+01 1.908255310311094410e+00 3.288910471509722377e+00 8.423995642480859303e+00
5.119043017145528118e+00 9.020907848732818479e+00 6.918864839635939790e-01 8.316684974419341625e-01 4.361237328221814757e-01 1.598506733220076903e+01 1.962333936709292237e+00 3.641546526554024776e+00 4.205196685269325663e+00
1.988324875910371103e+00 7.024279218530003810e+00 6.417670619929314313e-01 6.391261917390266278e-01 4.213263067734382972e-01 1.592495714782197602e+01 1.990340450462393607e+00 6.948986395879284572e+00 6.835513947850454741e+00
5.309018996816095459e+00 9.884734850852007426e+00 7.412612869229380230e-01 4.544235359654750228e-01 4.675612621682304071e-01 1.605183894965727376e+01 2.013676449884973962e+00 3.392982725628110430e+00 8.208117320637516201e+00
5.459775694038047078e+00 9.856643248692472881e+00 7.268250870395261964e-01 4.877988360137283652e-01 4.582559214753695875e-01 1.603452812296942298e+01 2.026534293874389547e+00 2.535814038218412669e+00 2.043197028981391483e+01
4.804056836638935124e+00 9.865548940704259806e+00 7.294936805622175280e-01 3.219931806348071412e-01 4.434545183879541330e-01 1.598167764210828246e+01 2.025997019153928935e+00 3.847947144059040703e+00 4.667048616068939282e+00
5.259975398596980156e+00 1.631883016813383946e+01 8.810203067643804786e-01 6.567080686611481699e-01 4.361030228277553156e-01 1.599803793768919924e+01 1.914242139934706044e+00 4.438924435768567101e+00 4.459510265251164007e+00
5.549203769272427422e+00 9.529767367793704480e+00 7.031792266003944469e-01 7.185712318491909167e-01 4.335232134278452221e-01 1.595808086657453728e+01 1.977687576939951120e+00 3.963182373812214276e+00 5.731417998385508028e+00
4.811953447300659548e+00 1.048745611573813008e+01 7.687891673534590353e-01 8.624957240333454012e-01 4.278682805411841428e-01 1.597443766035103430e+01 1.935805102091860075e+00 3.606957186971028406e+00 5.750946721181345644e+00
4.295086437026907511e+00 7.497829093419982271e+00 6.137400473968075421e-01 6.987209462580069586e-01 4.528031750872912875e-01 1.603221716381265693e+01 1.998754919633949356e+00 3.209977816068001477e+00 4.707392620674710315e+00
3.580683502723304379e+00 9.261649016038564497e+00 6.016063214952155347e-01 3.391509821039326300e-01 4.491134886259725567e-01 1.596841933950706860e+01 1.905155227043270783e+00 2.833242706240178599e+00 5.693045646885907196e+00
4.536479470390665902e+00 1.786053649876705407e+01 8.223266881360141722e-01 4.492787597314987780e-01 4.393677479410852404e-01 1.598061082192961280e+01 1.926888280835292067e+00 2.898047572767874946e+00 4.983631987847892297e+00
4.370461249232659107e+00 8.260067658016971848e+00 7.099572313590860606e-01 4.261578158851171971e-01 4.574508840705305834e-01 1.598196091369679372e+01 2.029065677211801422e+00 3.270292940597570031e+00 8.840982700166492236e+00
4.266038245545406227e+00 1.019103096491021532e+01 7.775058436368957882e-01 6.400214492904092722e-01 4.507173365213792970e-01 1.601533114217556175e+01 2.088886567957048079e+00 3.681158809804928378e+00 6.308950268606787759e+00
3.928905525529248877e+00 8.451148478647448670e+00 5.968621609862272415e-01 7.065811158369555978e-01 4.338115577862801109e-01 1.595519179621140360e+01 1.914839611990191148e+00 3.581530162276405527e+00 5.590648947871225793e+00
5.099719907442986866e+00 1.009154758950657360e+01 7.487126671376204134e-01 5.072190734765239517e-01 4.529242470577427015e-01 1.599771539612144089e+01 1.880471234388388257e+00 3.704120920555402652e+00 5.866573120567505129e+00
4.964976603508895359e+00 8.951375854383362807e+00 6.401564848278922248e-01 4.710411319575338318e-01 4.386376394453981309e-01 1.592251678134233650e+01 1.985763939400225553e+00 3.755795229862092022e+00 6.874640729087612812e+00
3.463619173470902535e+00 9.826821787041495782e+00 6.608922179568631483e-01 3.205400107692471523e-01 4.669952649584253601e-01 1.601788787354900023e+01 1.946539709094714743e+00 4.663526092890361241e+00 6.552261225881085949e+00
4.728338779442929685e+00 9.158998493964656262e+00 5.329761274990657549e-01 3.096708118923318098e-01 4.606238705487336049e-01 1.594893639472478775e+01 1.876877861772010547e+00 3.947541072685206487e+00 5.074574324185707752e+00
5.159768357949010564e+00 1.061713710026844204e+01 7.106543272057297411e-01 7.050691546127263454e-01 4.321897395572826261e-01 1.596151076422214921e+01 1.902997353424319193e+00 4.563901181351059932e+00 3.539741588872879596e+00
4.734445690332929502e+00 1.097655190468153386e+01 7.381416168781982368e-01 7.896847355970565419e-01 4.247830309981022734e-01 1.595544023448577775e+01 1.889836507355757256e+00 3.833258904337462081e+00 4.384474235027036926e+00
2.513820723000949275e+00 1.195377510833001899e+01 8.071440708527463093e-01 4.500457735297129780e-01 4.432932245866096355e-01 1.597463842123941191e+01 1.919220586656508853e+00 2.562685326663455943e+00 2.167734973813546873e+01
1.520510516120652689e+00 1.327775025459335900e+01 7.204663352014315514e-01 3.885927670572062453e-01 4.516099647545187556e-01 1.599414967918067632e+01 1.940193357173088273e+00 4.083789092470285098e+00 5.515594593694276959e+00
1.800002447400566252e+00 9.120935159952038518e+00 6.962882076785936736e-01 4.733845667579782979e-01 4.434155126849867457e-01 1.597538026569351288e+01 1.903453744205414466e+00 3.452110541135007260e+00 7.185717812527924409e+00
5.064997468879693265e+00 8.867975159994061940e+00 6.589444043760228631e-01 4.343295313373479738e-01 4.493994721438173134e-01 1.594668103065563969e+01 1.910680337038781929e+00 3.969362933292150064e+00 3.918721555776041754e+00
3.067993011867340414e+00 1.047016005120337745e+01 7.521784518822766108e-01 4.369448881331704504e-01 4.587597145173653024e-01 1.602015305803919532e+01 1.929031395560445450e+00 4.091169859504317330e+00 5.635501813299003793e+00
4.680345510042683621e+00 9.541448048463855969e+00 6.053602255660907039e-01 6.942186887251541316e-01 4.484721683506359691e-01 1.602995542831904885e+01 1.937745923360853828e+00 2.930568447334144011e+00 4.269378974646098612e+00
4.133459036399741215e+00 9.117631296106699423e+00 7.594770300584360312e-01 4.115999111337599881e-01 4.294313413313867178e-01 1.592254970921110768e+01 1.940550723955308809e+00 4.132522187098137678e+00 3.675637135499432162e+00
2.128558024480871946e+00 8.874163446162413038e+00 7.152871762338900430e-01 3.646139645397105111e-01 4.678330441039059151e-01 1.602144184331081789e+01 2.000546958122269903e+00 5.089844275153980746e+00 3.785296214436921769e+00
4.319377026511283191e+00 7.715606511524685907e+00 6.397175696782099186e-01 5.801238283494639658e-01 4.390866047686501350e-01 1.595129932532933381e+01 1.893444586708818322e+00 4.979619644721937632e+00 4.518588457621546262e+00
2.447909733726651993e+00 9.639189542018282708e+00 6.005314201223708181e-01 4.861796868000862748e-01 4.585736060676076087e-01 1.598562592003124294e+01 2.050276650197369488e+00 4.108694466814148072e+00 4.491328402555533117e+00
2.389103919465968229e+00 1.186579094486474162e+01 8.145104316809735900e-01 3.792881893158473461e-01 4.459028698905785904e-01 1.597569195581309565e+01 2.109886177643426564e+00 4.067370222335343399e+00 7.517418070323960144e+00
4.903007823226039008e+00 9.519485716521426610e+00 6.979552703453772988e-01 4.094018353621687312e-01 4.582752654300993322e-01 1.599462923239661372e+01 1.969653108419721077e+00 4.080774450486757132e+00 2.786972235691218103e+00
3.236619430152555488e+00 6.634711894313941372e+00 5.206315670567177589e-01 8.253828278183470424e-01 4.413395609208889958e-01 1.604658875209414148e+01 1.999550779954294866e+00 3.512561567277378227e+00 9.237097856903398352e+00
4.158059291431529303e+00 1.366932068881948759e+01 7.965045843299288775e-01 4.529963265864855870e-01 4.548917808083365877e-01 1.601168511189988308e+01 1.915294751308559418e+00 4.448388649565511166e+00 6.880993298722233753e+00
5.723552739108359155e+00 8.520970458227973054e+00 6.344791426394825740e-01 4.554003316797393119e-01 4.689781113091674447e-01 1.602990322478197172e+01 1.967776448028907943e+00 4.148378886912260199e+00 4.872436541802734666e+00
4.238124743105810666e+00 9.291595884839555453e+00 6.719827877326661758e-01 5.863464595790206513e-01 4.416971677605976421e-01 1.599624513514487312e+01 1.899977223075253407e+00 4.037618905859512886e+00 2.172398831626699689e+01
3.454227050053086057e+00 8.625508723844735215e+00 6.330905311334297236e-01 4.069396993166296550e-01 4.557412342559591933e-01 1.601556964551513573e+01 2.140415386451029356e+00 4.356055059485649750e+00 5.945323480142125305e+00
3.352792314382193162e+00 8.838463689924793698e+00 7.519387014242908673e-01 4.336192029572450424e-01 4.357286928772077794e-01 1.590037746037670630e+01 2.024315625262980589e+00 5.054196434479820255e+00 2.324100020948992551e+01
4.110087643367910104e+00 9.899093395659742001e+00 7.219774619282299799e-01 6.564694795150570750e-01 4.368664652410423899e-01 1.597923256645168344e+01 1.949097343141782623e+00 3.652345205571474018e+00 4.887348101088878849e+00
1.756862598371690343e+00 1.003944294985662644e+01 7.107151214932775352e-01 7.434793712905637397e-01 4.534374392355978722e-01 1.600479719753930397e+01 1.958576492745901287e+00 4.566955984101752186e+00 5.755791262594097013e+00
4.977275546362189829e+00 9.881989953343227384e+00 6.959714439291944110e-01 5.279871066768804244e-01 4.412170293183048098e-01 1.598666046951866981e+01 1.942389673985870147e+00 3.628784043886304822e+00 4.682779804255363665e+00
6.424489383938557729e+00 9.333985611298171392e+00 6.730134716296760633e-01 5.656874526794372082e-01 4.484731726588596645e-01 1.599815083644763014e+01 1.972107175026061920e+00 5.768931579652026187e+00 6.719192431100094787e+00
3.953205386297820478e+00 1.642525679348148770e+01 8.595604777755229131e-01 4.220900652968884170e-01 4.419003177914741509e-01 1.598058113805518055e+01 1.886383459902559956e+00 6.420644264144336866e+00 1.242907386661738300e+01
4.395082571051810660e+00 9.776949030369406657e+00 6.906268774879489314e-01 4.717377143194179112e-01 4.553309117472517653e-01 1.599530695336382280e+01 1.972005736521138974e+00 2.924567764770309442e+00 9.200059236116752359e+00
6.370368210188676272e+00 7.592788411877529953e+00 6.632695363519136578e-01 5.457885901250159044e-01 4.596675581208385930e-01 1.601450123785373592e+01 1.902136176416193925e+00 3.966426870210074895e+00 4.093344122893285864e+00
3.797906414761296201e+00 1.328718466818467547e+01 8.276061027205692255e-01 3.573822147574016173e-01 4.419550627596774972e-01 1.596743177509172718e+01 1.962912212813015644e+00 2.296872689172620774e+00 6.101341091917428905e+00
4.263456559692277992e+00 7.338440564772745311e+00 6.771382220195241164e-01 3.898791904910289818e-01 4.586864219391557085e-01 1.595531262870397526e+01 1.928129175899496062e+00 4.122721524906055812e+00 3.520605805352900575e+00
5.351716121609471521e+00 1.014094603660069360e+01 6.793630513342260313e-01 5.845363610628504514e-01 4.453113582649456670e-01 1.598753713089153905e+01 1.970253047404699975e+00 3.856915726803090916e+00 6.796985655547398864e+00
5.186200777533818140e+00 8.989074305018725397e+00 6.646267253435935718e-01 3.829935696357687491e-01 4.490222754126108051e-01 1.598344807119869060e+01 1.925360573385823226e+00 4.246709006455880342e+00 3.750983127714068832e+00
4.662258818385469183e+00 9.917403405746000544e+00 7.277593191366348302e-01 5.476651414373502336e-01 4.362594202366008034e-01 1.592797176028534878e+01 1.958795722700755304e+00 3.478747559269546041e+00 1.315922198641262320e+01
4.326557465106781741e+00 1.956789703189379992e+01 8.473692856313707056e-01 4.139113144420389911e-01 4.441641930676278327e-01 1.598672956592771754e+01 1.992073515576245679e+00 3.651267564277582700e+00 5.283998462340187885e+00
3.748770592526393219e+00 1.309496624329379699e+01 7.819027919214495137e-01 7.012177500849183787e-01 4.384850995967690679e-01 1.599979406589865860e+01 1.864711653245737288e+00 3.613138235562876055e+00 6.399249754494467091e+00
3.790463136951380374e+00 9.364746972468022790e+00 6.277236315929078936e-01 1.894258434600454288e-01 4.652938163465383803e-01 1.595066373891705425e+01 1.970298590250801007e+00 3.902440415150205233e+00 5.604277358369643025e+00
2.930499221629964346e+00 1.169273205012104278e+01 7.629975410135888536e-01 3.250004161354660415e-01 4.530067881151684239e-01 1.598886977145682309e+01 1.962099978506462561e+00 3.503643022702306542e+00 5.525622060724705520e+00
4.513351480960625217e+00 7.927131806003320236e+00 5.447418459639374877e-01 5.722883886201557413e-01 4.295498109972020750e-01 1.589861556905896300e+01 1.980750353280185339e+00 3.623124092644699257e+00 1.252644552107520326e+01
1.513982199553512764e+00 9.437092252211030541e+00 5.635314071011368053e-01 4.353228475880246418e-01 4.369577364480530801e-01 1.591531406165350582e+01 1.904061544891770819e+00 6.605547841677315901e+00 5.133299510011543276e+00
4.526952947439529140e+00 9.730318702677221765e+00 7.438156022324268202e-01 6.430344081251915256e-01 4.432120913194650957e-01 1.598348260365982654e+01 1.887041946534847137e+00 7.480851734001802811e+00 5.498055395755722330e+00
4.188327303772482857e+00 2.060169255711946334e+01 8.717088071823705375e-01 3.586382158078935123e-01 4.463031569096367890e-01 1.598681266807186319e+01 2.019033194549790799e+00 3.835131172014782042e+00 8.964172703390881125e+00
7.581715362971112704e+00 1.237009397221682683e+01 8.235522172652471884e-01 4.982562088191618832e-01 4.345017325595444402e-01 1.598631892396950427e+01 1.848840419428010140e+00 4.555638945321774713e+00 5.388943057813265547e+00
3.320637542590318070e+00 1.439902262413385259e+01 7.678208206115455514e-01 5.835322677148724324e-01 4.353795197839147590e-01 1.597055751660401768e+01 1.933013612251033297e+00 5.293708708753441350e+00 6.118144224182680446e+00
2.849186634718436029e+00 9.490147299460673480e+00 6.877259792847760789e-01 3.297799028477829131e-01 4.591518011223781892e-01 1.600029365265772086e+01 1.879437789343126441e+00 3.998078926226351193e+00 7.243540264585440092e+00
4.613038544562392929e+00 1.028429716044331066e+01 7.224656511869177455e-01 6.501524606833861686e-01 4.320222666856894933e-01 1.596252178139632427e+01 1.908414524176940130e+00 3.174141674523140999e+00 5.852944095767933064e+00
5.275870659945412378e+00 9.759190234527103769e+00 6.823420611485501164e-01 3.935945776504553573e-01 4.430478171292168699e-01 1.594517894318937046e+01 1.853927206799937721e+00 6.568152561509821297e+00 5.627598719089905721e+00
